model,image_id,fae_method,metric,score
resnet18,ISIC_0012989,saliency,relevance_mass_accuracy,0.09419503062963486
resnet18,ISIC_0012989,gradcam,faithfulness_correlation,0.1460580825805664
resnet18,ISIC_0012989,gradcam,max_sensitivity,1.5060611963272095
resnet18,ISIC_0012989,gradcam,relevance_mass_accuracy,0.07939311861991882
squeezenet,ISIC_0012989,integrated_gradients,faithfulness_correlation,-0.1172681674361229
squeezenet,ISIC_0012989,integrated_gradients,max_sensitivity,1.468422532081604
squeezenet,ISIC_0012989,integrated_gradients,relevance_mass_accuracy,0.6360265016555786
squeezenet,ISIC_0012989,saliency,faithfulness_correlation,0.23663730919361115
squeezenet,ISIC_0012989,saliency,max_sensitivity,0.9607568383216858
squeezenet,ISIC_0012989,saliency,relevance_mass_accuracy,0.2761770486831665
squeezenet,ISIC_0012989,gradcam,faithfulness_correlation,0.5148028135299683
squeezenet,ISIC_0012989,gradcam,max_sensitivity,0.6479341387748718
squeezenet,ISIC_0012989,gradcam,relevance_mass_accuracy,0.4832038879394531
resnet18,ISIC_0013072,integrated_gradients,faithfulness_correlation,-0.061268024146556854
resnet18,ISIC_0013072,integrated_gradients,max_sensitivity,1.28484046459198
resnet18,ISIC_0013072,integrated_gradients,relevance_mass_accuracy,0.8815266489982605
resnet18,ISIC_0013072,saliency,faithfulness_correlation,-0.01732606627047062
resnet18,ISIC_0013072,saliency,max_sensitivity,0.8581275939941406
resnet18,ISIC_0013072,saliency,relevance_mass_accuracy,0.35205546021461487
resnet18,ISIC_0013072,gradcam,faithfulness_correlation,0.0782732218503952
resnet18,ISIC_0013072,gradcam,max_sensitivity,3.6619343757629395
resnet18,ISIC_0013072,gradcam,relevance_mass_accuracy,0.5256321430206299
squeezenet,ISIC_0013072,integrated_gradients,faithfulness_correlation,0.02854704111814499
squeezenet,ISIC_0013072,integrated_gradients,max_sensitivity,1.750242829322815
squeezenet,ISIC_0013072,integrated_gradients,relevance_mass_accuracy,1.1343640089035034
squeezenet,ISIC_0013072,saliency,faithfulness_correlation,0.19409513473510742
squeezenet,ISIC_0013072,saliency,max_sensitivity,0.9202357530593872
squeezenet,ISIC_0013072,saliency,relevance_mass_accuracy,0.5302271842956543
squeezenet,ISIC_0013072,gradcam,faithfulness_correlation,0.29379481077194214
squeezenet,ISIC_0013072,gradcam,max_sensitivity,1.206182837486267
squeezenet,ISIC_0013072,gradcam,relevance_mass_accuracy,0.7242077589035034
resnet18,ISIC_0012092,integrated_gradients,faithfulness_correlation,0.06258254498243332
resnet18,ISIC_0012092,integrated_gradients,max_sensitivity,1.4018428325653076
resnet18,ISIC_0012092,integrated_gradients,relevance_mass_accuracy,5.872015953063965
resnet18,ISIC_0012092,saliency,faithfulness_correlation,-0.13750745356082916
resnet18,ISIC_0012092,saliency,max_sensitivity,0.8580502867698669
resnet18,ISIC_0012092,saliency,relevance_mass_accuracy,0.16240033507347107
resnet18,ISIC_0012092,gradcam,faithfulness_correlation,-0.006352349184453487
resnet18,ISIC_0012092,gradcam,max_sensitivity,0.7150681018829346
resnet18,ISIC_0012092,gradcam,relevance_mass_accuracy,0.31968408823013306
squeezenet,ISIC_0012092,integrated_gradients,faithfulness_correlation,0.010911878198385239
squeezenet,ISIC_0012092,integrated_gradients,max_sensitivity,1.2247217893600464
squeezenet,ISIC_0012092,integrated_gradients,relevance_mass_accuracy,1.8017674684524536
squeezenet,ISIC_0012092,saliency,faithfulness_correlation,0.1410583257675171
squeezenet,ISIC_0012092,saliency,max_sensitivity,0.9114572405815125
squeezenet,ISIC_0012092,saliency,relevance_mass_accuracy,0.36120909452438354
squeezenet,ISIC_0012092,gradcam,faithfulness_correlation,0.4476607143878937
squeezenet,ISIC_0012092,gradcam,max_sensitivity,0.5716060400009155
squeezenet,ISIC_0012092,gradcam,relevance_mass_accuracy,0.6379878520965576
resnet18,ISIC_0012095,integrated_gradients,faithfulness_correlation,0.050386346876621246
resnet18,ISIC_0012095,integrated_gradients,max_sensitivity,1.4233108758926392
resnet18,ISIC_0012095,integrated_gradients,relevance_mass_accuracy,1.5158112049102783
resnet18,ISIC_0012095,saliency,faithfulness_correlation,0.06675715744495392
resnet18,ISIC_0012095,saliency,max_sensitivity,0.874215841293335
resnet18,ISIC_0012095,saliency,relevance_mass_accuracy,0.16268275678157806
resnet18,ISIC_0012095,gradcam,faithfulness_correlation,0.21895521879196167
resnet18,ISIC_0012095,gradcam,max_sensitivity,0.5373882055282593
resnet18,ISIC_0012095,gradcam,relevance_mass_accuracy,0.15175122022628784
squeezenet,ISIC_0012095,integrated_gradients,faithfulness_correlation,-0.02010752633213997
squeezenet,ISIC_0012095,integrated_gradients,max_sensitivity,1.3986917734146118
squeezenet,ISIC_0012095,integrated_gradients,relevance_mass_accuracy,1.3731286525726318
squeezenet,ISIC_0012095,saliency,faithfulness_correlation,0.17942257225513458
squeezenet,ISIC_0012095,saliency,max_sensitivity,0.9065770506858826
squeezenet,ISIC_0012095,saliency,relevance_mass_accuracy,0.3179903030395508
squeezenet,ISIC_0012095,gradcam,faithfulness_correlation,0.4307791292667389
squeezenet,ISIC_0012095,gradcam,max_sensitivity,1.287316918373108
squeezenet,ISIC_0012095,gradcam,relevance_mass_accuracy,0.5936570763587952
resnet18,ISIC_0012086,integrated_gradients,faithfulness_correlation,0.10250160843133926
resnet18,ISIC_0012086,integrated_gradients,max_sensitivity,1.2602291107177734
resnet18,ISIC_0012086,integrated_gradients,relevance_mass_accuracy,0.05372002720832825
resnet18,ISIC_0012086,saliency,faithfulness_correlation,0.07412967830896378
resnet18,ISIC_0012086,saliency,max_sensitivity,0.852435290813446
resnet18,ISIC_0012086,saliency,relevance_mass_accuracy,0.6119310855865479
resnet18,ISIC_0012086,gradcam,faithfulness_correlation,0.06145963817834854
resnet18,ISIC_0012086,gradcam,max_sensitivity,1.6228773593902588
resnet18,ISIC_0012086,gradcam,relevance_mass_accuracy,1.3322125673294067
squeezenet,ISIC_0012086,integrated_gradients,faithfulness_correlation,-0.18118058145046234
squeezenet,ISIC_0012086,integrated_gradients,max_sensitivity,1.2995355129241943
squeezenet,ISIC_0012086,integrated_gradients,relevance_mass_accuracy,0.3602631688117981
squeezenet,ISIC_0012086,saliency,faithfulness_correlation,0.1030619665980339
squeezenet,ISIC_0012086,saliency,max_sensitivity,0.8760987520217896
squeezenet,ISIC_0012086,saliency,relevance_mass_accuracy,0.5407276749610901
squeezenet,ISIC_0012086,gradcam,faithfulness_correlation,0.0513722188770771
squeezenet,ISIC_0012086,gradcam,max_sensitivity,0.5920360088348389
squeezenet,ISIC_0012086,gradcam,relevance_mass_accuracy,0.48568934202194214
resnet18,ISIC_0012134,integrated_gradients,faithfulness_correlation,0.10266619175672531
resnet18,ISIC_0012134,integrated_gradients,max_sensitivity,1.2950202226638794
resnet18,ISIC_0012134,integrated_gradients,relevance_mass_accuracy,0.4925978183746338
resnet18,ISIC_0012134,saliency,faithfulness_correlation,0.07332555204629898
resnet18,ISIC_0012134,saliency,max_sensitivity,0.8405153751373291
resnet18,ISIC_0012134,saliency,relevance_mass_accuracy,0.8805102705955505
resnet18,ISIC_0012134,gradcam,faithfulness_correlation,0.29212918877601624
resnet18,ISIC_0012134,gradcam,max_sensitivity,1.0488581657409668
resnet18,ISIC_0012134,gradcam,relevance_mass_accuracy,0.8868663311004639
squeezenet,ISIC_0012134,integrated_gradients,faithfulness_correlation,0.1252307891845703
squeezenet,ISIC_0012134,integrated_gradients,max_sensitivity,1.1688936948776245
squeezenet,ISIC_0012134,integrated_gradients,relevance_mass_accuracy,0.46172526478767395
squeezenet,ISIC_0012134,saliency,faithfulness_correlation,0.06027808412909508
squeezenet,ISIC_0012134,saliency,max_sensitivity,0.8804391026496887
squeezenet,ISIC_0012134,saliency,relevance_mass_accuracy,0.7601111531257629
squeezenet,ISIC_0012134,gradcam,faithfulness_correlation,0.21995945274829865
squeezenet,ISIC_0012134,gradcam,max_sensitivity,0.5600647330284119
squeezenet,ISIC_0012134,gradcam,relevance_mass_accuracy,0.5603445172309875
