model,image_id,fae_method,metric,score,error
squeezenet,ISIC_0014820,integrated_gradients,complexity,10.997658729553223,
squeezenet,ISIC_0014820,integrated_gradients,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,integrated_gradients,random_logit,0.7657195830354645,
squeezenet,ISIC_0014820,integrated_gradients,completeness,0.0,
squeezenet,ISIC_0014820,integrated_gradients,non_sensitivity,,nan
squeezenet,ISIC_0014820,saliency,faithfulness_correlation,0.12898953258991241,
squeezenet,ISIC_0014820,saliency,pixel_flipping,93.09722900390625,
squeezenet,ISIC_0014820,saliency,max_sensitivity,1.0192044973373413,
squeezenet,ISIC_0014820,saliency,avg_sensitivity,0.9686749637126922,
squeezenet,ISIC_0014820,saliency,relevance_mass_accuracy,0.21618936955928802,
squeezenet,ISIC_0014820,saliency,pointing_game,1.0,
squeezenet,ISIC_0014820,saliency,sparseness,0.6490435423354775,
squeezenet,ISIC_0014820,saliency,complexity,11.072054862976074,
squeezenet,ISIC_0014820,saliency,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,saliency,random_logit,0.7180414786674647,
squeezenet,ISIC_0014820,saliency,completeness,,nan
squeezenet,ISIC_0014820,saliency,non_sensitivity,,nan
squeezenet,ISIC_0014820,gradcam,faithfulness_correlation,0.20820531249046326,
squeezenet,ISIC_0014820,gradcam,pixel_flipping,129.06275939941406,
squeezenet,ISIC_0014820,gradcam,max_sensitivity,0.9039860963821411,
squeezenet,ISIC_0014820,gradcam,avg_sensitivity,0.8057503283023835,
squeezenet,ISIC_0014820,gradcam,relevance_mass_accuracy,0.15048253536224365,
squeezenet,ISIC_0014820,gradcam,pointing_game,0.0,
squeezenet,ISIC_0014820,gradcam,sparseness,0.530111293246536,
squeezenet,ISIC_0014820,gradcam,complexity,11.448872566223145,
squeezenet,ISIC_0014820,gradcam,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,gradcam,random_logit,0.4941241433641967,
squeezenet,ISIC_0014820,gradcam,completeness,,nan
squeezenet,ISIC_0014820,gradcam,non_sensitivity,,nan
squeezenet,ISIC_0014820,deep_lift,faithfulness_correlation,-0.07853642106056213,
squeezenet,ISIC_0014820,deep_lift,pixel_flipping,361.59588623046875,
squeezenet,ISIC_0014820,deep_lift,max_sensitivity,1.4056202173233032,
squeezenet,ISIC_0014820,deep_lift,avg_sensitivity,1.3342313647270203,
squeezenet,ISIC_0014820,deep_lift,relevance_mass_accuracy,3.3516037464141846,
squeezenet,ISIC_0014820,deep_lift,pointing_game,1.0,
squeezenet,ISIC_0014820,deep_lift,sparseness,0.5944741287477384,
squeezenet,ISIC_0014820,deep_lift,complexity,11.266141891479492,
squeezenet,ISIC_0014820,deep_lift,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,deep_lift,random_logit,0.6771842034519593,
squeezenet,ISIC_0014820,deep_lift,completeness,0.0,
squeezenet,ISIC_0014820,deep_lift,non_sensitivity,,nan
squeezenet,ISIC_0014820,guided_backprop,faithfulness_correlation,0.049620889127254486,
squeezenet,ISIC_0014820,guided_backprop,pixel_flipping,456.481201171875,
squeezenet,ISIC_0014820,guided_backprop,max_sensitivity,1.049137830734253,
squeezenet,ISIC_0014820,guided_backprop,avg_sensitivity,0.9859253942966462,
squeezenet,ISIC_0014820,guided_backprop,relevance_mass_accuracy,-2.291670322418213,
squeezenet,ISIC_0014820,guided_backprop,pointing_game,1.0,
squeezenet,ISIC_0014820,guided_backprop,sparseness,0.7204110492706386,
squeezenet,ISIC_0014820,guided_backprop,complexity,10.800468444824219,
squeezenet,ISIC_0014820,guided_backprop,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,guided_backprop,random_logit,0.9443990111875596,
squeezenet,ISIC_0014820,guided_backprop,completeness,,nan
squeezenet,ISIC_0014820,guided_backprop,non_sensitivity,,nan
squeezenet,ISIC_0014820,lrp,faithfulness_correlation,-0.10055924952030182,
squeezenet,ISIC_0014820,lrp,pixel_flipping,371.5650939941406,
squeezenet,ISIC_0014820,lrp,max_sensitivity,1.3966299295425415,
squeezenet,ISIC_0014820,lrp,avg_sensitivity,1.3268034338951111,
squeezenet,ISIC_0014820,lrp,relevance_mass_accuracy,0.21133475005626678,
squeezenet,ISIC_0014820,lrp,pointing_game,1.0,
squeezenet,ISIC_0014820,lrp,sparseness,0.6363113560719835,
squeezenet,ISIC_0014820,lrp,complexity,11.108718872070312,
squeezenet,ISIC_0014820,lrp,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,lrp,random_logit,0.7674500246791894,
squeezenet,ISIC_0014820,lrp,completeness,0.0,
squeezenet,ISIC_0014820,lrp,non_sensitivity,,nan
squeezenet,ISIC_0014820,occlusion,faithfulness_correlation,0.19720806181430817,
squeezenet,ISIC_0014820,occlusion,pixel_flipping,59.89224624633789,
squeezenet,ISIC_0014820,occlusion,max_sensitivity,0.6647837162017822,
squeezenet,ISIC_0014820,occlusion,avg_sensitivity,0.533578771352768,
squeezenet,ISIC_0014820,occlusion,relevance_mass_accuracy,0.5832223892211914,
squeezenet,ISIC_0014820,occlusion,pointing_game,0.0,
squeezenet,ISIC_0014820,occlusion,sparseness,0.4808017104243801,
squeezenet,ISIC_0014820,occlusion,complexity,11.53690242767334,
squeezenet,ISIC_0014820,occlusion,model_parameter_randomisation,,nan
squeezenet,ISIC_0014820,occlusion,random_logit,0.38980937913770236,
squeezenet,ISIC_0014820,occlusion,completeness,,nan
squeezenet,ISIC_0014820,occlusion,non_sensitivity,,nan
resnet18,ISIC_0014822,integrated_gradients,faithfulness_correlation,0.05472869798541069,
resnet18,ISIC_0014822,integrated_gradients,pixel_flipping,630.902587890625,
resnet18,ISIC_0014822,integrated_gradients,max_sensitivity,1.2640401124954224,
resnet18,ISIC_0014822,integrated_gradients,avg_sensitivity,1.233652150630951,
resnet18,ISIC_0014822,integrated_gradients,relevance_mass_accuracy,12.452897071838379,
resnet18,ISIC_0014822,integrated_gradients,pointing_game,1.0,
resnet18,ISIC_0014822,integrated_gradients,sparseness,0.5130437262411769,
resnet18,ISIC_0014822,integrated_gradients,complexity,11.467477798461914,
resnet18,ISIC_0014822,integrated_gradients,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,integrated_gradients,random_logit,0.43159050038116675,
resnet18,ISIC_0014822,integrated_gradients,completeness,0.0,
resnet18,ISIC_0014822,integrated_gradients,non_sensitivity,,nan
resnet18,ISIC_0014822,saliency,faithfulness_correlation,-0.005859064869582653,
resnet18,ISIC_0014822,saliency,pixel_flipping,543.3555908203125,
resnet18,ISIC_0014822,saliency,max_sensitivity,0.8960010409355164,
resnet18,ISIC_0014822,saliency,avg_sensitivity,0.832134622335434,
resnet18,ISIC_0014822,saliency,relevance_mass_accuracy,0.4393247365951538,
resnet18,ISIC_0014822,saliency,pointing_game,1.0,
resnet18,ISIC_0014822,saliency,sparseness,0.5176769654862127,
resnet18,ISIC_0014822,saliency,complexity,11.457423210144043,
resnet18,ISIC_0014822,saliency,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,saliency,random_logit,0.36307452484525876,
resnet18,ISIC_0014822,saliency,completeness,,nan
resnet18,ISIC_0014822,saliency,non_sensitivity,,nan
resnet18,ISIC_0014822,gradcam,faithfulness_correlation,0.09281980991363525,
resnet18,ISIC_0014822,gradcam,pixel_flipping,560.4303588867188,
resnet18,ISIC_0014822,gradcam,max_sensitivity,0.5012818574905396,
resnet18,ISIC_0014822,gradcam,avg_sensitivity,0.28998093605041503,
resnet18,ISIC_0014822,gradcam,relevance_mass_accuracy,0.5972523093223572,
resnet18,ISIC_0014822,gradcam,pointing_game,1.0,
resnet18,ISIC_0014822,gradcam,sparseness,0.42567398588223915,
resnet18,ISIC_0014822,gradcam,complexity,11.62990665435791,
resnet18,ISIC_0014822,gradcam,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,gradcam,random_logit,0.565211717547172,
resnet18,ISIC_0014822,gradcam,completeness,,nan
resnet18,ISIC_0014822,gradcam,non_sensitivity,,nan
resnet18,ISIC_0014822,deep_lift,faithfulness_correlation,0.07678570598363876,
resnet18,ISIC_0014822,deep_lift,pixel_flipping,629.770751953125,
resnet18,ISIC_0014822,deep_lift,max_sensitivity,1.233036756515503,
resnet18,ISIC_0014822,deep_lift,avg_sensitivity,1.1939528346061707,
resnet18,ISIC_0014822,deep_lift,relevance_mass_accuracy,5.847949981689453,
resnet18,ISIC_0014822,deep_lift,pointing_game,1.0,
resnet18,ISIC_0014822,deep_lift,sparseness,0.5252674578243756,
resnet18,ISIC_0014822,deep_lift,complexity,11.44175910949707,
resnet18,ISIC_0014822,deep_lift,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,deep_lift,random_logit,0.4476372434866014,
resnet18,ISIC_0014822,deep_lift,completeness,0.0,
resnet18,ISIC_0014822,deep_lift,non_sensitivity,,nan
resnet18,ISIC_0014822,guided_backprop,faithfulness_correlation,-0.06625032424926758,
resnet18,ISIC_0014822,guided_backprop,pixel_flipping,609.4115600585938,
resnet18,ISIC_0014822,guided_backprop,max_sensitivity,0.6959220170974731,
resnet18,ISIC_0014822,guided_backprop,avg_sensitivity,0.6602429807186126,
resnet18,ISIC_0014822,guided_backprop,relevance_mass_accuracy,-0.5491716265678406,
resnet18,ISIC_0014822,guided_backprop,pointing_game,0.0,
resnet18,ISIC_0014822,guided_backprop,sparseness,0.6388675148234539,
resnet18,ISIC_0014822,guided_backprop,complexity,11.128373146057129,
resnet18,ISIC_0014822,guided_backprop,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,guided_backprop,random_logit,0.9837413001143009,
resnet18,ISIC_0014822,guided_backprop,completeness,,nan
resnet18,ISIC_0014822,guided_backprop,non_sensitivity,,nan
resnet18,ISIC_0014822,lrp,faithfulness_correlation,-0.03648757562041283,
resnet18,ISIC_0014822,lrp,pixel_flipping,648.5794677734375,
resnet18,ISIC_0014822,lrp,max_sensitivity,201.852294921875,
resnet18,ISIC_0014822,lrp,avg_sensitivity,11.972536957263946,
resnet18,ISIC_0014822,lrp,relevance_mass_accuracy,0.838778555393219,
resnet18,ISIC_0014822,lrp,pointing_game,1.0,
resnet18,ISIC_0014822,lrp,sparseness,0.9564669165620926,
resnet18,ISIC_0014822,lrp,complexity,8.812995910644531,
resnet18,ISIC_0014822,lrp,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,lrp,random_logit,0.9181543001889658,
resnet18,ISIC_0014822,lrp,completeness,0.0,
resnet18,ISIC_0014822,lrp,non_sensitivity,,nan
resnet18,ISIC_0014822,occlusion,faithfulness_correlation,-0.02773459441959858,
resnet18,ISIC_0014822,occlusion,pixel_flipping,374.79937744140625,
resnet18,ISIC_0014822,occlusion,max_sensitivity,1.0161359310150146,
resnet18,ISIC_0014822,occlusion,avg_sensitivity,0.8500909268856048,
resnet18,ISIC_0014822,occlusion,relevance_mass_accuracy,-0.060425370931625366,
resnet18,ISIC_0014822,occlusion,pointing_game,1.0,
resnet18,ISIC_0014822,occlusion,sparseness,0.4428891842532184,
resnet18,ISIC_0014822,occlusion,complexity,11.596722602844238,
resnet18,ISIC_0014822,occlusion,model_parameter_randomisation,,nan
resnet18,ISIC_0014822,occlusion,random_logit,0.3246929481463455,
resnet18,ISIC_0014822,occlusion,completeness,,nan
resnet18,ISIC_0014822,occlusion,non_sensitivity,,nan
squeezenet,ISIC_0014822,integrated_gradients,faithfulness_correlation,0.10741940140724182,
squeezenet,ISIC_0014822,integrated_gradients,pixel_flipping,320.14752197265625,
squeezenet,ISIC_0014822,integrated_gradients,max_sensitivity,1.1745158433914185,
squeezenet,ISIC_0014822,integrated_gradients,avg_sensitivity,1.1387715220451355,
squeezenet,ISIC_0014822,integrated_gradients,relevance_mass_accuracy,1.178144931793213,
squeezenet,ISIC_0014822,integrated_gradients,pointing_game,1.0,
squeezenet,ISIC_0014822,integrated_gradients,sparseness,0.662492712464493,
squeezenet,ISIC_0014822,integrated_gradients,complexity,11.052642822265625,
squeezenet,ISIC_0014822,integrated_gradients,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,integrated_gradients,random_logit,0.8265200717584351,
squeezenet,ISIC_0014822,integrated_gradients,completeness,0.0,
squeezenet,ISIC_0014822,integrated_gradients,non_sensitivity,,nan
squeezenet,ISIC_0014822,saliency,faithfulness_correlation,0.02878469042479992,
squeezenet,ISIC_0014822,saliency,pixel_flipping,128.84120178222656,
squeezenet,ISIC_0014822,saliency,max_sensitivity,0.8814494609832764,
squeezenet,ISIC_0014822,saliency,avg_sensitivity,0.83828763961792,
squeezenet,ISIC_0014822,saliency,relevance_mass_accuracy,0.6266747713088989,
squeezenet,ISIC_0014822,saliency,pointing_game,1.0,
squeezenet,ISIC_0014822,saliency,sparseness,0.6795981421535674,
squeezenet,ISIC_0014822,saliency,complexity,11.012258529663086,
squeezenet,ISIC_0014822,saliency,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,saliency,random_logit,0.8292865138816135,
squeezenet,ISIC_0014822,saliency,completeness,,nan
squeezenet,ISIC_0014822,saliency,non_sensitivity,,nan
squeezenet,ISIC_0014822,gradcam,faithfulness_correlation,0.21152186393737793,
squeezenet,ISIC_0014822,gradcam,pixel_flipping,102.302001953125,
squeezenet,ISIC_0014822,gradcam,max_sensitivity,0.44183623790740967,
squeezenet,ISIC_0014822,gradcam,avg_sensitivity,0.35692484080791476,
squeezenet,ISIC_0014822,gradcam,relevance_mass_accuracy,0.7518591284751892,
squeezenet,ISIC_0014822,gradcam,pointing_game,1.0,
squeezenet,ISIC_0014822,gradcam,sparseness,0.6804328171635597,
squeezenet,ISIC_0014822,gradcam,complexity,11.077058792114258,
squeezenet,ISIC_0014822,gradcam,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,gradcam,random_logit,0.7208538110516214,
squeezenet,ISIC_0014822,gradcam,completeness,,nan
squeezenet,ISIC_0014822,gradcam,non_sensitivity,,nan
squeezenet,ISIC_0014822,deep_lift,faithfulness_correlation,-0.02377224527299404,
squeezenet,ISIC_0014822,deep_lift,pixel_flipping,324.412841796875,
squeezenet,ISIC_0014822,deep_lift,max_sensitivity,1.1606212854385376,
squeezenet,ISIC_0014822,deep_lift,avg_sensitivity,1.1137966632843017,
squeezenet,ISIC_0014822,deep_lift,relevance_mass_accuracy,1.3548805713653564,
squeezenet,ISIC_0014822,deep_lift,pointing_game,1.0,
squeezenet,ISIC_0014822,deep_lift,sparseness,0.6226165413813454,
squeezenet,ISIC_0014822,deep_lift,complexity,11.184247970581055,
squeezenet,ISIC_0014822,deep_lift,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,deep_lift,random_logit,0.8819938697701211,
squeezenet,ISIC_0014822,deep_lift,completeness,0.0,
squeezenet,ISIC_0014822,deep_lift,non_sensitivity,,nan
squeezenet,ISIC_0014822,guided_backprop,faithfulness_correlation,-0.002026392612606287,
squeezenet,ISIC_0014822,guided_backprop,pixel_flipping,307.44482421875,
squeezenet,ISIC_0014822,guided_backprop,max_sensitivity,0.8947198390960693,
squeezenet,ISIC_0014822,guided_backprop,avg_sensitivity,0.8725357234477997,
squeezenet,ISIC_0014822,guided_backprop,relevance_mass_accuracy,0.16592015326023102,
squeezenet,ISIC_0014822,guided_backprop,pointing_game,1.0,
squeezenet,ISIC_0014822,guided_backprop,sparseness,0.6965739867820028,
squeezenet,ISIC_0014822,guided_backprop,complexity,10.948561668395996,
squeezenet,ISIC_0014822,guided_backprop,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,guided_backprop,random_logit,0.9488487705178792,
squeezenet,ISIC_0014822,guided_backprop,completeness,,nan
squeezenet,ISIC_0014822,guided_backprop,non_sensitivity,,nan
squeezenet,ISIC_0014822,lrp,faithfulness_correlation,0.06768209487199783,
squeezenet,ISIC_0014822,lrp,pixel_flipping,318.39501953125,
squeezenet,ISIC_0014822,lrp,max_sensitivity,1.23408043384552,
squeezenet,ISIC_0014822,lrp,avg_sensitivity,1.1644549727439881,
squeezenet,ISIC_0014822,lrp,relevance_mass_accuracy,0.14593924582004547,
squeezenet,ISIC_0014822,lrp,pointing_game,1.0,
squeezenet,ISIC_0014822,lrp,sparseness,0.6620324358037692,
squeezenet,ISIC_0014822,lrp,complexity,11.062512397766113,
squeezenet,ISIC_0014822,lrp,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,lrp,random_logit,0.8131657247896729,
squeezenet,ISIC_0014822,lrp,completeness,0.0,
squeezenet,ISIC_0014822,lrp,non_sensitivity,,nan
squeezenet,ISIC_0014822,occlusion,faithfulness_correlation,0.1843344271183014,
squeezenet,ISIC_0014822,occlusion,pixel_flipping,84.4517593383789,
squeezenet,ISIC_0014822,occlusion,max_sensitivity,0.317629873752594,
squeezenet,ISIC_0014822,occlusion,avg_sensitivity,0.26898923963308335,
squeezenet,ISIC_0014822,occlusion,relevance_mass_accuracy,0.7110998630523682,
squeezenet,ISIC_0014822,occlusion,pointing_game,1.0,
squeezenet,ISIC_0014822,occlusion,sparseness,0.6025549893920243,
squeezenet,ISIC_0014822,occlusion,complexity,11.295177459716797,
squeezenet,ISIC_0014822,occlusion,model_parameter_randomisation,,nan
squeezenet,ISIC_0014822,occlusion,random_logit,0.6356760059568937,
squeezenet,ISIC_0014822,occlusion,completeness,,nan
squeezenet,ISIC_0014822,occlusion,non_sensitivity,,nan
resnet18,ISIC_0014833,integrated_gradients,faithfulness_correlation,-0.056383635848760605,
resnet18,ISIC_0014833,integrated_gradients,pixel_flipping,20.638206481933594,
resnet18,ISIC_0014833,integrated_gradients,max_sensitivity,1.2650278806686401,
resnet18,ISIC_0014833,integrated_gradients,avg_sensitivity,1.215135395526886,
resnet18,ISIC_0014833,integrated_gradients,relevance_mass_accuracy,0.2682018578052521,
resnet18,ISIC_0014833,integrated_gradients,pointing_game,1.0,
resnet18,ISIC_0014833,integrated_gradients,sparseness,0.6609214114749491,
resnet18,ISIC_0014833,integrated_gradients,complexity,11.116934776306152,
resnet18,ISIC_0014833,integrated_gradients,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,integrated_gradients,random_logit,0.6458423098286217,
resnet18,ISIC_0014833,integrated_gradients,completeness,0.0,
resnet18,ISIC_0014833,integrated_gradients,non_sensitivity,,nan
resnet18,ISIC_0014833,saliency,faithfulness_correlation,0.0013802144676446915,
resnet18,ISIC_0014833,saliency,pixel_flipping,25.596635818481445,
resnet18,ISIC_0014833,saliency,max_sensitivity,0.8640254735946655,
resnet18,ISIC_0014833,saliency,avg_sensitivity,0.8392375469207763,
resnet18,ISIC_0014833,saliency,relevance_mass_accuracy,0.9050390124320984,
resnet18,ISIC_0014833,saliency,pointing_game,1.0,
resnet18,ISIC_0014833,saliency,sparseness,0.4971649315351881,
resnet18,ISIC_0014833,saliency,complexity,11.496965408325195,
resnet18,ISIC_0014833,saliency,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,saliency,random_logit,0.4812012582410122,
resnet18,ISIC_0014833,saliency,completeness,,nan
resnet18,ISIC_0014833,saliency,non_sensitivity,,nan
resnet18,ISIC_0014833,gradcam,faithfulness_correlation,0.013855759985744953,
resnet18,ISIC_0014833,gradcam,pixel_flipping,79.35218811035156,
resnet18,ISIC_0014833,gradcam,max_sensitivity,1.0246367454528809,
resnet18,ISIC_0014833,gradcam,avg_sensitivity,0.947136253118515,
resnet18,ISIC_0014833,gradcam,relevance_mass_accuracy,0.8930442929267883,
resnet18,ISIC_0014833,gradcam,pointing_game,1.0,
resnet18,ISIC_0014833,gradcam,sparseness,0.41332998667088017,
resnet18,ISIC_0014833,gradcam,complexity,11.640349388122559,
resnet18,ISIC_0014833,gradcam,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,gradcam,random_logit,0.6258399968251257,
resnet18,ISIC_0014833,gradcam,completeness,,nan
resnet18,ISIC_0014833,gradcam,non_sensitivity,,nan
resnet18,ISIC_0014833,deep_lift,faithfulness_correlation,-0.09058387577533722,
resnet18,ISIC_0014833,deep_lift,pixel_flipping,20.235443115234375,
resnet18,ISIC_0014833,deep_lift,max_sensitivity,1.0685433149337769,
resnet18,ISIC_0014833,deep_lift,avg_sensitivity,1.0298072934150695,
resnet18,ISIC_0014833,deep_lift,relevance_mass_accuracy,0.7150479555130005,
resnet18,ISIC_0014833,deep_lift,pointing_game,1.0,
resnet18,ISIC_0014833,deep_lift,sparseness,0.691733924800112,
resnet18,ISIC_0014833,deep_lift,complexity,10.979791641235352,
resnet18,ISIC_0014833,deep_lift,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,deep_lift,random_logit,0.7478422650597379,
resnet18,ISIC_0014833,deep_lift,completeness,0.0,
resnet18,ISIC_0014833,deep_lift,non_sensitivity,,nan
resnet18,ISIC_0014833,guided_backprop,faithfulness_correlation,0.038215797394514084,
resnet18,ISIC_0014833,guided_backprop,pixel_flipping,33.29025650024414,
resnet18,ISIC_0014833,guided_backprop,max_sensitivity,0.7677034735679626,
resnet18,ISIC_0014833,guided_backprop,avg_sensitivity,0.7419947504997253,
resnet18,ISIC_0014833,guided_backprop,relevance_mass_accuracy,2.078350782394409,
resnet18,ISIC_0014833,guided_backprop,pointing_game,1.0,
resnet18,ISIC_0014833,guided_backprop,sparseness,0.6483604628788148,
resnet18,ISIC_0014833,guided_backprop,complexity,11.072708129882812,
resnet18,ISIC_0014833,guided_backprop,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,guided_backprop,random_logit,0.9792284224494157,
resnet18,ISIC_0014833,guided_backprop,completeness,,nan
resnet18,ISIC_0014833,guided_backprop,non_sensitivity,,nan
resnet18,ISIC_0014833,lrp,faithfulness_correlation,-0.03948328644037247,
resnet18,ISIC_0014833,lrp,pixel_flipping,22.62789535522461,
resnet18,ISIC_0014833,lrp,max_sensitivity,61.7470817565918,
resnet18,ISIC_0014833,lrp,avg_sensitivity,5.682871723175049,
resnet18,ISIC_0014833,lrp,relevance_mass_accuracy,0.6878991723060608,
resnet18,ISIC_0014833,lrp,pointing_game,1.0,
resnet18,ISIC_0014833,lrp,sparseness,0.9349722157801824,
resnet18,ISIC_0014833,lrp,complexity,8.840181350708008,
resnet18,ISIC_0014833,lrp,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,lrp,random_logit,0.9963680139694939,
resnet18,ISIC_0014833,lrp,completeness,0.0,
resnet18,ISIC_0014833,lrp,non_sensitivity,,nan
resnet18,ISIC_0014833,occlusion,faithfulness_correlation,0.23990431427955627,
resnet18,ISIC_0014833,occlusion,pixel_flipping,96.8472900390625,
resnet18,ISIC_0014833,occlusion,max_sensitivity,0.7481241226196289,
resnet18,ISIC_0014833,occlusion,avg_sensitivity,0.6373998999595643,
resnet18,ISIC_0014833,occlusion,relevance_mass_accuracy,0.8714815974235535,
resnet18,ISIC_0014833,occlusion,pointing_game,1.0,
resnet18,ISIC_0014833,occlusion,sparseness,0.4074519570329795,
resnet18,ISIC_0014833,occlusion,complexity,11.645691871643066,
resnet18,ISIC_0014833,occlusion,model_parameter_randomisation,,nan
resnet18,ISIC_0014833,occlusion,random_logit,0.4527621107226339,
resnet18,ISIC_0014833,occlusion,completeness,,nan
resnet18,ISIC_0014833,occlusion,non_sensitivity,,nan
squeezenet,ISIC_0014833,integrated_gradients,faithfulness_correlation,-0.10542728006839752,
squeezenet,ISIC_0014833,integrated_gradients,pixel_flipping,25.26943588256836,
squeezenet,ISIC_0014833,integrated_gradients,max_sensitivity,1.1886895895004272,
squeezenet,ISIC_0014833,integrated_gradients,avg_sensitivity,1.1291508555412293,
squeezenet,ISIC_0014833,integrated_gradients,relevance_mass_accuracy,1.0099889039993286,
squeezenet,ISIC_0014833,integrated_gradients,pointing_game,1.0,
squeezenet,ISIC_0014833,integrated_gradients,sparseness,0.7212455519033808,
squeezenet,ISIC_0014833,integrated_gradients,complexity,10.885686874389648,
squeezenet,ISIC_0014833,integrated_gradients,model_parameter_randomisation,,nan
squeezenet,ISIC_0014833,integrated_gradients,random_logit,0.7412832829016656,
squeezenet,ISIC_0014833,integrated_gradients,completeness,0.0,
squeezenet,ISIC_0014833,integrated_gradients,non_sensitivity,,nan
squeezenet,ISIC_0014833,saliency,faithfulness_correlation,0.06725172698497772,
squeezenet,ISIC_0014833,saliency,pixel_flipping,40.36850357055664,
squeezenet,ISIC_0014833,saliency,max_sensitivity,0.9143317341804504,
squeezenet,ISIC_0014833,saliency,avg_sensitivity,0.8808504700660705,
squeezenet,ISIC_0014833,saliency,relevance_mass_accuracy,0.9154086709022522,
squeezenet,ISIC_0014833,saliency,pointing_game,1.0,
squeezenet,ISIC_0014833,saliency,sparseness,0.5702524458420735,
squeezenet,ISIC_0014833,saliency,complexity,11.337514877319336,
squeezenet,ISIC_0014833,saliency,model_parameter_randomisation,,nan
squeezenet,ISIC_0014833,saliency,random_logit,0.5071724889235147,
squeezenet,ISIC_0014833,saliency,completeness,,nan
squeezenet,ISIC_0014833,saliency,non_sensitivity,,nan
squeezenet,ISIC_0014833,gradcam,faithfulness_correlation,-0.007483502849936485,
squeezenet,ISIC_0014833,gradcam,pixel_flipping,140.97222900390625,
squeezenet,ISIC_0014833,gradcam,max_sensitivity,0.7777620553970337,
squeezenet,ISIC_0014833,gradcam,avg_sensitivity,0.7374016225337983,
squeezenet,ISIC_0014833,gradcam,relevance_mass_accuracy,0.8399453163146973,
squeezenet,ISIC_0014833,gradcam,pointing_game,0.0,
squeezenet,ISIC_0014833,gradcam,sparseness,0.37047177962625827,
squeezenet,ISIC_0014833,gradcam,complexity,11.692647933959961,
squeezenet,ISIC_0014833,gradcam,model_parameter_randomisation,,nan
squeezenet,ISIC_0014833,gradcam,random_logit,0.42352723847997836,
squeezenet,ISIC_0014833,gradcam,completeness,,nan
squeezenet,ISIC_0014833,gradcam,non_sensitivity,,nan
squeezenet,ISIC_0014833,deep_lift,faithfulness_correlation,0.1686156690120697,
squeezenet,ISIC_0014833,deep_lift,pixel_flipping,26.880569458007812,
squeezenet,ISIC_0014833,deep_lift,max_sensitivity,1.2450941801071167,
squeezenet,ISIC_0014833,deep_lift,avg_sensitivity,1.1933260440826416,
squeezenet,ISIC_0014833,deep_lift,relevance_mass_accuracy,0.6705754399299622,
squeezenet,ISIC_0014833,deep_lift,pointing_game,1.0,
squeezenet,ISIC_0014833,deep_lift,sparseness,0.7195508242424885,
squeezenet,ISIC_0014833,deep_lift,complexity,10.900507926940918,
squeezenet,ISIC_0014833,deep_lift,model_parameter_randomisation,,nan
squeezenet,ISIC_0014833,deep_lift,random_logit,0.7522947117839964,
squeezenet,ISIC_0014833,deep_lift,completeness,0.0,
squeezenet,ISIC_0014833,deep_lift,non_sensitivity,,nan
squeezenet,ISIC_0014833,guided_backprop,faithfulness_correlation,0.021067935973405838,
squeezenet,ISIC_0014833,guided_backprop,pixel_flipping,45.11714553833008,
squeezenet,ISIC_0014833,guided_backprop,max_sensitivity,0.943200945854187,
squeezenet,ISIC_0014833,guided_backprop,avg_sensitivity,0.8947909414768219,
squeezenet,ISIC_0014833,guided_backprop,relevance_mass_accuracy,0.4027080833911896,
squeezenet,ISIC_0014833,guided_backprop,pointing_game,1.0,
squeezenet,ISIC_0014833,guided_backprop,sparseness,0.6280958706138923,
squeezenet,ISIC_0014833,guided_backprop,complexity,11.17890453338623,
squeezenet,ISIC_0014833,guided_backprop,model_parameter_randomisation,,nan
squeezenet,ISIC_0014833,guided_backprop,random_logit,0.8077383166901717,
squeezenet,ISIC_0014833,guided_backprop,completeness,,nan
squeezenet,ISIC_0014833,guided_backprop,non_sensitivity,,nan
squeezenet,ISIC_0014833,lrp,faithfulness_correlation,-0.0812985748052597,
squeezenet,ISIC_0014833,lrp,pixel_flipping,23.366151809692383,
squeezenet,ISIC_0014833,lrp,max_sensitivity,1.2246291637420654,
squeezenet,ISIC_0014833,lrp,avg_sensitivity,1.1600712299346925,
