model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
squeezenet,ISIC_0014867,0.09011377040360682,0.016089675935688184,0.2170394247073069,0.21304569603849938,0.21304569603849938,gradcam,gradcam
squeezenet,ISIC_0014868,-0.07980860179260808,-0.018968709201527278,0.3395612296971559,0.1450444543843649,0.1450444543843649,gradcam,gradcam
squeezenet,ISIC_0014872,-0.059555849163494066,-0.05347514230955403,0.08798303818760726,-0.07958185077457659,-0.07958185077457659,gradcam,gradcam
squeezenet,ISIC_0014876,-0.12701406640430873,0.04400187033065401,0.29217864827865175,0.25557766478493843,0.25557766478493843,gradcam,gradcam
squeezenet,ISIC_0014879,-0.054466865959073955,-0.0466023064913824,0.22381052357458825,0.15198024142824446,0.15198024142824446,gradcam,gradcam
squeezenet,ISIC_0014883,-0.14367565004305824,-0.08377281237913246,0.16617149191044162,0.16617149191044162,0.16617149191044162,gradcam,gradcam
squeezenet,ISIC_0014901,0.08628993305935206,0.1819617009500556,0.4006011388621839,0.4006011388621839,0.4006011388621839,gradcam,gradcam
squeezenet,ISIC_0014907,0.05833757335761246,0.07017314470041769,0.37485685183720363,0.3177736377542342,0.3177736377542342,gradcam,gradcam
squeezenet,ISIC_0014910,0.1064808370288267,0.1409414724425104,0.3330486138100808,0.27599133125509084,0.27599133125509084,gradcam,gradcam
squeezenet,ISIC_0014912,-0.005446872985236432,-0.1236648519517899,0.598302210423551,-0.07576699000212872,-0.07576699000212872,gradcam,gradcam
squeezenet,ISIC_0014921,-0.05419729106636938,-0.15906893989173207,0.39882292220871013,0.25121421742679256,0.25121421742679256,gradcam,gradcam
squeezenet,ISIC_0014927,-0.2155216831183835,0.007100629449930562,0.4037668538352989,0.39230107088969784,0.39230107088969784,gradcam,gradcam
squeezenet,ISIC_0014928,-0.08863572245347287,-0.05490683726798442,0.3021084246608967,0.1054488471423493,0.1054488471423493,gradcam,gradcam
squeezenet,ISIC_0014932,-0.09064939960602736,-0.051204592106897304,0.20586808512799437,0.20586808512799437,0.20586808512799437,gradcam,gradcam
squeezenet,ISIC_0014936,0.0750581951996762,-0.02513920277385762,0.3804306633845282,0.3804306633845282,0.3804306633845282,gradcam,gradcam
squeezenet,ISIC_0014938,-0.2009549002715642,-0.16302497600775276,0.1937166303411497,0.1937166303411497,0.1937166303411497,gradcam,gradcam
squeezenet,ISIC_0014940,0.055554511040541765,-0.12462290568681614,0.1467429131336306,0.1467429131336306,0.1467429131336306,gradcam,gradcam
squeezenet,ISIC_0014941,-0.14151064415890993,-0.07931011742188265,0.41705518602851016,0.41705518602851016,0.41705518602851016,gradcam,gradcam
squeezenet,ISIC_0014942,0.06644175466055932,0.06847106731956198,0.3795234086131135,0.3795234086131135,0.3795234086131135,gradcam,gradcam
squeezenet,ISIC_0014943,-0.047657455442389626,-0.19189922140889257,-0.03316769922453831,-0.15881247671943408,-0.15881247671943408,gradcam,gradcam
squeezenet,ISIC_0014944,-0.03726099014713797,-0.044209153573733506,0.2740362878229586,0.008127936441844095,0.008127936441844095,gradcam,gradcam
squeezenet,ISIC_0014947,-0.0850744082230384,-0.18005538613284847,0.053128227999122646,0.053128227999122646,0.053128227999122646,gradcam,gradcam
squeezenet,ISIC_0014948,0.12930739978358613,0.044658463260023935,0.298394945997337,0.18554615350605866,0.18554615350605866,gradcam,gradcam
squeezenet,ISIC_0014949,-0.022492688403581113,0.07468207258330338,0.30776786548929463,0.30776786548929463,0.30776786548929463,gradcam,gradcam
squeezenet,ISIC_0014952,0.10023053408496575,0.09525554771164908,0.3992108637858601,0.3992108637858601,0.3992108637858601,gradcam,gradcam
squeezenet,ISIC_0014955,-0.15131171521400288,-0.14041076028372038,0.18305369501412422,0.18305369501412422,0.18305369501412422,gradcam,gradcam
squeezenet,ISIC_0014956,-0.013511777870060098,0.09232048333828745,0.7462137027748634,-0.12048439653702761,-0.12048439653702761,gradcam,gradcam
squeezenet,ISIC_0014957,-0.25969517995868746,-0.06827719130667517,0.4229357622206506,0.3765455082551344,0.3765455082551344,gradcam,gradcam
squeezenet,ISIC_0014958,-0.07047775822901806,0.001761017113499674,0.1425801996410842,0.04793767247371662,0.04793767247371662,gradcam,gradcam
squeezenet,ISIC_0014959,0.05669953819579015,0.01880306273756054,0.42889977526612694,0.27880028785226085,0.27880028785226085,gradcam,gradcam
squeezenet,ISIC_0014961,-0.029151102437509815,-0.1033811220378371,0.10217043489842234,0.06252960995978503,0.06252960995978503,gradcam,gradcam
squeezenet,ISIC_0014962,-0.10537222472793716,0.034729585352880815,0.271129128861993,0.271129128861993,0.271129128861993,gradcam,gradcam
squeezenet,ISIC_0014963,0.016531040651551563,0.10124567294801294,0.7189191945165995,0.21922704408969246,0.21922704408969246,gradcam,gradcam
squeezenet,ISIC_0014964,-0.12907116516931708,-0.09287868416015942,0.4020190423309403,0.4020190423309403,0.4020190423309403,gradcam,gradcam
squeezenet,ISIC_0014966,-0.06412859617862528,0.00925545733457914,0.21542287947771546,0.21542287947771546,0.21542287947771546,gradcam,gradcam
squeezenet,ISIC_0014968,-0.07841563807466966,-0.07016092027310541,0.3642081148334116,-0.10299521877333644,-0.10299521877333644,gradcam,gradcam
squeezenet,ISIC_0014969,-0.17700127028471963,0.04471372571972259,0.25094233595732873,0.01128936970898101,0.01128936970898101,gradcam,gradcam
squeezenet,ISIC_0014973,-0.3732519471364689,-0.06446499125704434,0.1792688242511784,0.14427594548790174,0.14427594548790174,gradcam,gradcam
squeezenet,ISIC_0014974,-0.3167874757816929,-0.0978957208161231,0.30116395855708644,0.30116395855708644,0.30116395855708644,gradcam,gradcam
squeezenet,ISIC_0014977,-0.27026942501682477,0.0034271230993309166,0.4203795527633555,0.22587169343255908,0.22587169343255908,gradcam,gradcam
squeezenet,ISIC_0014982,0.06515100370080629,-0.13617077844005715,0.3193064081849299,0.3193064081849299,0.3193064081849299,gradcam,gradcam
squeezenet,ISIC_0014992,-0.07596738622381105,0.034780416987637244,0.33588016355701406,0.2554070222990395,0.2554070222990395,gradcam,gradcam
