model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0014962,-0.22552932608217274,-0.055378467514322884,0.3151687209346291,0.3151687209346291,0.09860867536657039,occlusion,gradcam
resnet18,ISIC_0014963,0.19850942061910196,0.05072735271932709,0.24143365701781044,0.030888272348219652,-0.10681859035019262,occlusion,gradcam
resnet18,ISIC_0014964,-0.2922963267747776,-0.07670977183075907,0.34480104541474005,0.34480104541474005,0.1987641882051097,occlusion,gradcam
resnet18,ISIC_0014966,-0.029475657262120203,0.03291680799045681,0.3336392156584768,0.3336392156584768,-0.21235698131958425,occlusion,gradcam
resnet18,ISIC_0014968,-0.08535640753716114,-0.028218138291488563,0.2542180208480567,0.2542180208480567,-0.17616963359757262,occlusion,gradcam
resnet18,ISIC_0014969,-0.12622557595409858,-0.006578433717891517,0.2034829281655232,0.2034829281655232,0.14274228896343366,occlusion,gradcam
resnet18,ISIC_0014973,0.30364972586671474,-0.01775510334349164,0.15398045805343905,0.15116288764911032,0.15398045805343905,occlusion,gradcam
resnet18,ISIC_0014974,-0.22249005469431898,0.025695888791639112,0.46461915230304324,0.46461915230304324,0.3107469228750373,occlusion,gradcam
resnet18,ISIC_0014977,0.08338610431574467,-0.2369962105156675,0.33759101447191775,0.013299109463605383,0.16324751857439404,occlusion,gradcam
resnet18,ISIC_0014982,-0.027921112377091748,0.045460277691034785,0.32252010848651197,0.28200910470711466,0.11866275426079761,occlusion,gradcam
resnet18,ISIC_0014992,-0.03051217481985919,-0.044099982923914226,0.33722799456606684,0.33722799456606684,0.21281061384840166,occlusion,gradcam
resnet18,ISIC_0014994,-0.35011429238379205,-0.06734398231817822,0.23151189809493913,0.1109980541032641,0.23151189809493913,occlusion,gradcam
resnet18,ISIC_0014998,0.08993584034385149,0.014954188654221977,0.3228729015361827,0.3228729015361827,0.09035401750774488,occlusion,gradcam
resnet18,ISIC_0015002,-0.2923667117640725,-0.15103869203806503,0.2705400932421378,0.2705400932421378,-0.0053648474759283304,occlusion,gradcam
resnet18,ISIC_0015003,0.19340764267339708,0.14861032710796426,0.2740974535368334,0.1602930504400399,0.2740974535368334,occlusion,gradcam
resnet18,ISIC_0015004,0.11214938452944326,0.11907878415286569,0.31024339864801787,0.31024339864801787,0.1157471371480504,occlusion,gradcam
resnet18,ISIC_0015007,-0.012996466568655971,-0.036218264957119696,0.14151810609317825,0.1414965335337113,-0.134170273124654,occlusion,gradcam
resnet18,ISIC_0015008,0.2734370410908736,0.03765699119187077,0.2465449826997885,0.2465449826997885,-0.1385809358700894,occlusion,gradcam
resnet18,ISIC_0015009,0.2544373618144836,-0.03567416513665806,0.2686659531115837,0.07209343986779303,-0.022644607860232924,occlusion,gradcam
resnet18,ISIC_0015011,0.039087399850653064,-0.04455405963576254,0.3080066603421024,0.3080066603421024,-0.1654337239145205,occlusion,gradcam
resnet18,ISIC_0015013,-0.09438674498254493,-0.10529963325191306,0.19185067728811037,0.09536251428543759,0.010336780750777328,occlusion,gradcam
resnet18,ISIC_0015015,-0.2638368063991398,-0.11941883309224498,0.14821339701564767,-0.029039653891942924,-0.03533772787613269,occlusion,gradcam
resnet18,ISIC_0015016,-0.28571958720356083,-0.17109355582133245,0.005135636300381544,0.005135636300381544,-0.2886340398235805,occlusion,gradcam
resnet18,ISIC_0015018,0.0018005118166631387,-0.0394026090877524,0.1378636470787479,0.04816343277586014,-0.2282779209221347,occlusion,gradcam
resnet18,ISIC_0015019,0.03328094652519371,-0.11952046779886931,0.24056955964755478,0.24056955964755478,0.19321110664079258,occlusion,gradcam
resnet18,ISIC_0015020,0.21536880716821924,0.09805488808656745,0.28850715058758325,0.28649380085792536,0.09151882537706155,occlusion,gradcam
resnet18,ISIC_0015021,-0.3930332286632688,-0.06108432980463232,0.2319256783060732,0.2319256783060732,-0.0969306002319066,occlusion,gradcam
resnet18,ISIC_0015023,-0.06271325817654935,-0.008879656216768844,0.11930247981082956,-0.03410920020346177,0.11814160289153633,occlusion,gradcam
resnet18,ISIC_0015026,0.11035545015665531,0.00565683009171826,0.1992039563683084,0.1992039563683084,0.12273188894992504,occlusion,gradcam
resnet18,ISIC_0015030,-0.017394819557073733,-0.015091997783434317,0.18819215619970983,0.09256825540380612,0.18819215619970983,occlusion,gradcam
resnet18,ISIC_0015031,-0.07041220636424388,0.09292112216694326,0.5437457792273331,0.5437457792273331,-0.08642227993283733,occlusion,gradcam
resnet18,ISIC_0015034,0.0899743140895946,-0.056825879005221444,0.1634673174852839,-0.0769440775099155,0.1634673174852839,occlusion,gradcam
resnet18,ISIC_0015035,-0.38428789973302957,-0.2010285694055958,0.03779872549766716,-0.49441809339968223,0.03779872549766716,occlusion,gradcam
resnet18,ISIC_0015037,0.3997466459021684,0.12847150180175723,0.2586511910003068,0.24273737053678987,0.0747743260527305,occlusion,gradcam
resnet18,ISIC_0015040,0.0806995141761228,0.04676611606591736,0.28085060279996793,0.07391541761187292,0.28085060279996793,occlusion,gradcam
resnet18,ISIC_0015041,0.033306079801302894,-0.18205414896167246,0.1278800421712642,0.1278800421712642,0.1055131665302502,occlusion,gradcam
resnet18,ISIC_0015046,-0.40034606445735926,-0.10612896382030014,0.05556886364668133,0.05556886364668133,-0.053661459787027285,occlusion,gradcam
resnet18,ISIC_0015050,0.2628367557970144,0.10937845589091459,0.3912647559469096,-0.07612653236521534,0.00720814311039808,occlusion,gradcam
resnet18,ISIC_0015051,-0.06610321341318967,-0.0015670600473787477,0.23752372225124926,-0.0003161046632361878,0.23752372225124926,occlusion,gradcam
resnet18,ISIC_0015056,0.10487480891936991,0.03164650458189995,0.23068922217603133,-0.03480264863245367,0.23068922217603133,occlusion,gradcam
resnet18,ISIC_0015057,0.0796846487615946,-0.07624580383451793,0.14300699317419618,0.05012722453021642,-0.27243403433397356,occlusion,gradcam
