model,image_id,fae_method,metric,score
resnet18,ISIC_0012369,lrp,pointing_game,0.0
resnet18,ISIC_0012369,lrp,sparseness,0.9530543231742022
resnet18,ISIC_0012369,lrp,complexity,8.863511085510254
resnet18,ISIC_0012369,lrp,model_parameter_randomisation,0.5449210633172713
resnet18,ISIC_0012369,lrp,random_logit,0.9941765077594183
resnet18,ISIC_0012369,lrp,completeness,0.0
resnet18,ISIC_0012369,lrp,non_sensitivity,
resnet18,ISIC_0012369,occlusion,faithfulness_correlation,0.2324179708957672
resnet18,ISIC_0012369,occlusion,pixel_flipping,524.6129150390625
resnet18,ISIC_0012369,occlusion,max_sensitivity,1.4806352853775024
resnet18,ISIC_0012369,occlusion,avg_sensitivity,1.1839585423469543
resnet18,ISIC_0012369,occlusion,relevance_mass_accuracy,0.2055535465478897
resnet18,ISIC_0012369,occlusion,pointing_game,1.0
resnet18,ISIC_0012369,occlusion,sparseness,0.4838104732421561
resnet18,ISIC_0012369,occlusion,complexity,11.53394603729248
resnet18,ISIC_0012369,occlusion,model_parameter_randomisation,0.08117690942385193
resnet18,ISIC_0012369,occlusion,random_logit,0.4166381843642155
resnet18,ISIC_0012369,occlusion,completeness,
resnet18,ISIC_0012369,occlusion,non_sensitivity,
squeezenet,ISIC_0012369,integrated_gradients,faithfulness_correlation,-0.04332912340760231
squeezenet,ISIC_0012369,integrated_gradients,pixel_flipping,496.769775390625
squeezenet,ISIC_0012369,integrated_gradients,max_sensitivity,1.3433640003204346
squeezenet,ISIC_0012369,integrated_gradients,avg_sensitivity,1.3210466623306274
squeezenet,ISIC_0012369,integrated_gradients,relevance_mass_accuracy,-0.672419548034668
squeezenet,ISIC_0012369,integrated_gradients,pointing_game,0.0
squeezenet,ISIC_0012369,integrated_gradients,sparseness,0.7364000823303601
squeezenet,ISIC_0012369,integrated_gradients,complexity,10.716514587402344
squeezenet,ISIC_0012369,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0012369,integrated_gradients,random_logit,0.8999808973542092
squeezenet,ISIC_0012369,integrated_gradients,completeness,0.0
squeezenet,ISIC_0012369,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0012369,saliency,faithfulness_correlation,0.21412277221679688
squeezenet,ISIC_0012369,saliency,pixel_flipping,407.77593994140625
squeezenet,ISIC_0012369,saliency,max_sensitivity,0.8922673463821411
squeezenet,ISIC_0012369,saliency,avg_sensitivity,0.8864397644996643
squeezenet,ISIC_0012369,saliency,relevance_mass_accuracy,0.22291062772274017
squeezenet,ISIC_0012369,saliency,pointing_game,0.0
squeezenet,ISIC_0012369,saliency,sparseness,0.6637373647718183
squeezenet,ISIC_0012369,saliency,complexity,11.055686950683594
squeezenet,ISIC_0012369,saliency,model_parameter_randomisation,
squeezenet,ISIC_0012369,saliency,random_logit,0.7851908406575507
squeezenet,ISIC_0012369,saliency,completeness,
squeezenet,ISIC_0012369,saliency,non_sensitivity,
squeezenet,ISIC_0012369,gradcam,faithfulness_correlation,0.43936488032341003
squeezenet,ISIC_0012369,gradcam,pixel_flipping,208.17034912109375
squeezenet,ISIC_0012369,gradcam,max_sensitivity,1.1010700464248657
squeezenet,ISIC_0012369,gradcam,avg_sensitivity,0.9586062967777252
squeezenet,ISIC_0012369,gradcam,relevance_mass_accuracy,0.17620974779129028
squeezenet,ISIC_0012369,gradcam,pointing_game,0.0
squeezenet,ISIC_0012369,gradcam,sparseness,0.6974605513881279
squeezenet,ISIC_0012369,gradcam,complexity,10.937140464782715
squeezenet,ISIC_0012369,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0012369,gradcam,random_logit,0.7378299762575606
squeezenet,ISIC_0012369,gradcam,completeness,
squeezenet,ISIC_0012369,gradcam,non_sensitivity,
squeezenet,ISIC_0012369,deep_lift,faithfulness_correlation,-0.1855614334344864
squeezenet,ISIC_0012369,deep_lift,pixel_flipping,502.31231689453125
squeezenet,ISIC_0012369,deep_lift,max_sensitivity,1.3236651420593262
squeezenet,ISIC_0012369,deep_lift,avg_sensitivity,1.2935352206230164
squeezenet,ISIC_0012369,deep_lift,relevance_mass_accuracy,0.30697211623191833
squeezenet,ISIC_0012369,deep_lift,pointing_game,0.0
squeezenet,ISIC_0012369,deep_lift,sparseness,0.7080352852362417
squeezenet,ISIC_0012369,deep_lift,complexity,10.886319160461426
squeezenet,ISIC_0012369,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0012369,deep_lift,random_logit,0.9115966714053748
squeezenet,ISIC_0012369,deep_lift,completeness,0.0
squeezenet,ISIC_0012369,deep_lift,non_sensitivity,
squeezenet,ISIC_0012369,guided_backprop,faithfulness_correlation,0.15450990200042725
squeezenet,ISIC_0012369,guided_backprop,pixel_flipping,482.5540771484375
squeezenet,ISIC_0012369,guided_backprop,max_sensitivity,1.2626993656158447
squeezenet,ISIC_0012369,guided_backprop,avg_sensitivity,1.2418658256530761
squeezenet,ISIC_0012369,guided_backprop,relevance_mass_accuracy,0.03567744046449661
squeezenet,ISIC_0012369,guided_backprop,pointing_game,0.0
squeezenet,ISIC_0012369,guided_backprop,sparseness,0.7217378217869146
squeezenet,ISIC_0012369,guided_backprop,complexity,10.81360912322998
squeezenet,ISIC_0012369,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0012369,guided_backprop,random_logit,0.9722706754889088
squeezenet,ISIC_0012369,guided_backprop,completeness,
squeezenet,ISIC_0012369,guided_backprop,non_sensitivity,
squeezenet,ISIC_0012369,lrp,faithfulness_correlation,-0.02812669426202774
squeezenet,ISIC_0012369,lrp,pixel_flipping,488.4811706542969
squeezenet,ISIC_0012369,lrp,max_sensitivity,1.2406197786331177
squeezenet,ISIC_0012369,lrp,avg_sensitivity,1.2304799914360047
squeezenet,ISIC_0012369,lrp,relevance_mass_accuracy,0.028068793937563896
squeezenet,ISIC_0012369,lrp,pointing_game,0.0
squeezenet,ISIC_0012369,lrp,sparseness,0.7178535232058779
squeezenet,ISIC_0012369,lrp,complexity,10.867923736572266
squeezenet,ISIC_0012369,lrp,model_parameter_randomisation,
squeezenet,ISIC_0012369,lrp,random_logit,0.8513996584713757
squeezenet,ISIC_0012369,lrp,completeness,0.0
squeezenet,ISIC_0012369,lrp,non_sensitivity,
squeezenet,ISIC_0012369,occlusion,faithfulness_correlation,0.4747506380081177
squeezenet,ISIC_0012369,occlusion,pixel_flipping,87.50326538085938
squeezenet,ISIC_0012369,occlusion,max_sensitivity,0.8806812763214111
squeezenet,ISIC_0012369,occlusion,avg_sensitivity,0.757886815071106
squeezenet,ISIC_0012369,occlusion,relevance_mass_accuracy,0.018257640302181244
squeezenet,ISIC_0012369,occlusion,pointing_game,0.0
squeezenet,ISIC_0012369,occlusion,sparseness,0.6049839225816607
squeezenet,ISIC_0012369,occlusion,complexity,11.215716361999512
squeezenet,ISIC_0012369,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0012369,occlusion,random_logit,0.5175653420200427
squeezenet,ISIC_0012369,occlusion,completeness,
squeezenet,ISIC_0012369,occlusion,non_sensitivity,
resnet18,ISIC_0012395,integrated_gradients,faithfulness_correlation,-0.012739463709294796
resnet18,ISIC_0012395,integrated_gradients,pixel_flipping,110.43622589111328
resnet18,ISIC_0012395,integrated_gradients,max_sensitivity,1.1280226707458496
resnet18,ISIC_0012395,integrated_gradients,avg_sensitivity,1.0958861351013183
resnet18,ISIC_0012395,integrated_gradients,relevance_mass_accuracy,-2.1945996284484863
resnet18,ISIC_0012395,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0012395,integrated_gradients,sparseness,0.6547070758970749
resnet18,ISIC_0012395,integrated_gradients,complexity,11.03101634979248
resnet18,ISIC_0012395,integrated_gradients,model_parameter_randomisation,0.3896304437934103
resnet18,ISIC_0012395,integrated_gradients,random_logit,0.6304628229083361
resnet18,ISIC_0012395,integrated_gradients,completeness,0.0
resnet18,ISIC_0012395,integrated_gradients,non_sensitivity,
resnet18,ISIC_0012395,saliency,faithfulness_correlation,0.02485247328877449
resnet18,ISIC_0012395,saliency,pixel_flipping,127.92059326171875
resnet18,ISIC_0012395,saliency,max_sensitivity,0.8646690249443054
resnet18,ISIC_0012395,saliency,avg_sensitivity,0.8426598012447357
resnet18,ISIC_0012395,saliency,relevance_mass_accuracy,0.17817308008670807
resnet18,ISIC_0012395,saliency,pointing_game,1.0
resnet18,ISIC_0012395,saliency,sparseness,0.5355581121969204
resnet18,ISIC_0012395,saliency,complexity,11.42112922668457
resnet18,ISIC_0012395,saliency,model_parameter_randomisation,0.22461330866533868
resnet18,ISIC_0012395,saliency,random_logit,0.4743492675129042
resnet18,ISIC_0012395,saliency,completeness,
resnet18,ISIC_0012395,saliency,non_sensitivity,
resnet18,ISIC_0012395,gradcam,faithfulness_correlation,0.10997723788022995
resnet18,ISIC_0012395,gradcam,pixel_flipping,46.740928649902344
resnet18,ISIC_0012395,gradcam,max_sensitivity,1.256076693534851
resnet18,ISIC_0012395,gradcam,avg_sensitivity,0.9282006561756134
resnet18,ISIC_0012395,gradcam,relevance_mass_accuracy,0.7772189378738403
resnet18,ISIC_0012395,gradcam,pointing_game,1.0
resnet18,ISIC_0012395,gradcam,sparseness,0.48021741182684186
resnet18,ISIC_0012395,gradcam,complexity,11.539916038513184
resnet18,ISIC_0012395,gradcam,model_parameter_randomisation,
resnet18,ISIC_0012395,gradcam,random_logit,0.46314549115976034
resnet18,ISIC_0012395,gradcam,completeness,
resnet18,ISIC_0012395,gradcam,non_sensitivity,
resnet18,ISIC_0012395,deep_lift,faithfulness_correlation,0.11373690515756607
resnet18,ISIC_0012395,deep_lift,pixel_flipping,127.02908325195312
resnet18,ISIC_0012395,deep_lift,max_sensitivity,1.2726515531539917
resnet18,ISIC_0012395,deep_lift,avg_sensitivity,1.2385514616966247
resnet18,ISIC_0012395,deep_lift,relevance_mass_accuracy,-1.6886950731277466
resnet18,ISIC_0012395,deep_lift,pointing_game,1.0
resnet18,ISIC_0012395,deep_lift,sparseness,0.588378828019423
resnet18,ISIC_0012395,deep_lift,complexity,11.286147117614746
resnet18,ISIC_0012395,deep_lift,model_parameter_randomisation,0.4006169793653382
resnet18,ISIC_0012395,deep_lift,random_logit,0.641292592563327
resnet18,ISIC_0012395,deep_lift,completeness,0.0
resnet18,ISIC_0012395,deep_lift,non_sensitivity,
resnet18,ISIC_0012395,guided_backprop,faithfulness_correlation,0.049911025911569595
resnet18,ISIC_0012395,guided_backprop,pixel_flipping,139.82472229003906
resnet18,ISIC_0012395,guided_backprop,max_sensitivity,1.0196737051010132
resnet18,ISIC_0012395,guided_backprop,avg_sensitivity,0.90129833817482
resnet18,ISIC_0012395,guided_backprop,relevance_mass_accuracy,1.782411813735962
resnet18,ISIC_0012395,guided_backprop,pointing_game,1.0
resnet18,ISIC_0012395,guided_backprop,sparseness,0.6560650630633414
resnet18,ISIC_0012395,guided_backprop,complexity,11.074058532714844
resnet18,ISIC_0012395,guided_backprop,model_parameter_randomisation,0.6307903159366042
resnet18,ISIC_0012395,guided_backprop,random_logit,0.9946894682208771
resnet18,ISIC_0012395,guided_backprop,completeness,
resnet18,ISIC_0012395,guided_backprop,non_sensitivity,
resnet18,ISIC_0012395,lrp,faithfulness_correlation,0.06884224712848663
resnet18,ISIC_0012395,lrp,pixel_flipping,38.65360641479492
resnet18,ISIC_0012395,lrp,max_sensitivity,97.63565063476562
resnet18,ISIC_0012395,lrp,avg_sensitivity,149.39311426877975
resnet18,ISIC_0012395,lrp,relevance_mass_accuracy,0.04768865555524826
resnet18,ISIC_0012395,lrp,pointing_game,0.0
resnet18,ISIC_0012395,lrp,sparseness,0.9209439728372935
resnet18,ISIC_0012395,lrp,complexity,9.054071426391602
resnet18,ISIC_0012395,lrp,model_parameter_randomisation,0.4325754418098121
resnet18,ISIC_0012395,lrp,random_logit,0.9748687713184646
resnet18,ISIC_0012395,lrp,completeness,0.0
resnet18,ISIC_0012395,lrp,non_sensitivity,
resnet18,ISIC_0012395,occlusion,faithfulness_correlation,0.16901715099811554
resnet18,ISIC_0012395,occlusion,pixel_flipping,200.88888549804688
resnet18,ISIC_0012395,occlusion,max_sensitivity,1.2620126008987427
resnet18,ISIC_0012395,occlusion,avg_sensitivity,1.0040293335914612
resnet18,ISIC_0012395,occlusion,relevance_mass_accuracy,-8.058307647705078
resnet18,ISIC_0012395,occlusion,pointing_game,1.0
resnet18,ISIC_0012395,occlusion,sparseness,0.5097656331463437
resnet18,ISIC_0012395,occlusion,complexity,11.461956977844238
resnet18,ISIC_0012395,occlusion,model_parameter_randomisation,0.13011299548071892
resnet18,ISIC_0012395,occlusion,random_logit,0.45723726468266457
resnet18,ISIC_0012395,occlusion,completeness,
resnet18,ISIC_0012395,occlusion,non_sensitivity,
squeezenet,ISIC_0012395,integrated_gradients,faithfulness_correlation,-0.012109311297535896
squeezenet,ISIC_0012395,integrated_gradients,pixel_flipping,194.9297332763672
squeezenet,ISIC_0012395,integrated_gradients,max_sensitivity,1.2018349170684814
squeezenet,ISIC_0012395,integrated_gradients,avg_sensitivity,1.1701701402664184
squeezenet,ISIC_0012395,integrated_gradients,relevance_mass_accuracy,2.538872241973877
squeezenet,ISIC_0012395,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0012395,integrated_gradients,sparseness,0.7654101282250121
squeezenet,ISIC_0012395,integrated_gradients,complexity,10.629973411560059
squeezenet,ISIC_0012395,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0012395,integrated_gradients,random_logit,0.8643841748284725
squeezenet,ISIC_0012395,integrated_gradients,completeness,0.0
squeezenet,ISIC_0012395,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0012395,saliency,faithfulness_correlation,0.2719348073005676
squeezenet,ISIC_0012395,saliency,pixel_flipping,217.33377075195312
squeezenet,ISIC_0012395,saliency,max_sensitivity,0.8898183703422546
squeezenet,ISIC_0012395,saliency,avg_sensitivity,0.8765635251998901
squeezenet,ISIC_0012395,saliency,relevance_mass_accuracy,0.31363731622695923
squeezenet,ISIC_0012395,saliency,pointing_game,1.0
squeezenet,ISIC_0012395,saliency,sparseness,0.7337994595790581
squeezenet,ISIC_0012395,saliency,complexity,10.837084770202637
squeezenet,ISIC_0012395,saliency,model_parameter_randomisation,
squeezenet,ISIC_0012395,saliency,random_logit,0.7848747396246943
squeezenet,ISIC_0012395,saliency,completeness,
squeezenet,ISIC_0012395,saliency,non_sensitivity,
squeezenet,ISIC_0012395,gradcam,faithfulness_correlation,0.5325987935066223
squeezenet,ISIC_0012395,gradcam,pixel_flipping,182.50119018554688
squeezenet,ISIC_0012395,gradcam,max_sensitivity,0.5073239207267761
squeezenet,ISIC_0012395,gradcam,avg_sensitivity,0.4126073092222214
squeezenet,ISIC_0012395,gradcam,relevance_mass_accuracy,0.9008939862251282
squeezenet,ISIC_0012395,gradcam,pointing_game,0.0
squeezenet,ISIC_0012395,gradcam,sparseness,0.6122137932581531
squeezenet,ISIC_0012395,gradcam,complexity,11.265949249267578
squeezenet,ISIC_0012395,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0012395,gradcam,random_logit,0.690959403331888
squeezenet,ISIC_0012395,gradcam,completeness,
squeezenet,ISIC_0012395,gradcam,non_sensitivity,
squeezenet,ISIC_0012395,deep_lift,faithfulness_correlation,-0.0308538731187582
squeezenet,ISIC_0012395,deep_lift,pixel_flipping,212.66766357421875
squeezenet,ISIC_0012395,deep_lift,max_sensitivity,1.3036227226257324
squeezenet,ISIC_0012395,deep_lift,avg_sensitivity,1.2830655336380006
squeezenet,ISIC_0012395,deep_lift,relevance_mass_accuracy,8.47934341430664
squeezenet,ISIC_0012395,deep_lift,pointing_game,1.0
squeezenet,ISIC_0012395,deep_lift,sparseness,0.6969561191598207
squeezenet,ISIC_0012395,deep_lift,complexity,10.930980682373047
squeezenet,ISIC_0012395,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0012395,deep_lift,random_logit,0.8531215037839263
squeezenet,ISIC_0012395,deep_lift,completeness,0.0
squeezenet,ISIC_0012395,deep_lift,non_sensitivity,
squeezenet,ISIC_0012395,guided_backprop,faithfulness_correlation,0.12552613019943237
squeezenet,ISIC_0012395,guided_backprop,pixel_flipping,163.4695281982422
squeezenet,ISIC_0012395,guided_backprop,max_sensitivity,1.0371549129486084
squeezenet,ISIC_0012395,guided_backprop,avg_sensitivity,1.0488678634166717
squeezenet,ISIC_0012395,guided_backprop,relevance_mass_accuracy,-100.10009765625
squeezenet,ISIC_0012395,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0012395,guided_backprop,sparseness,0.78625092522219
squeezenet,ISIC_0012395,guided_backprop,complexity,10.591535568237305
squeezenet,ISIC_0012395,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0012395,guided_backprop,random_logit,0.9681508970386237
squeezenet,ISIC_0012395,guided_backprop,completeness,
squeezenet,ISIC_0012395,guided_backprop,non_sensitivity,
squeezenet,ISIC_0012395,lrp,faithfulness_correlation,-0.08712945878505707
squeezenet,ISIC_0012395,lrp,pixel_flipping,201.02645874023438
squeezenet,ISIC_0012395,lrp,max_sensitivity,1.215472936630249
squeezenet,ISIC_0012395,lrp,avg_sensitivity,1.1969902038574218
squeezenet,ISIC_0012395,lrp,relevance_mass_accuracy,3.2149364948272705
squeezenet,ISIC_0012395,lrp,pointing_game,1.0
squeezenet,ISIC_0012395,lrp,sparseness,0.7672107471526118
squeezenet,ISIC_0012395,lrp,complexity,10.656524658203125
squeezenet,ISIC_0012395,lrp,model_parameter_randomisation,
squeezenet,ISIC_0012395,lrp,random_logit,0.8529253058167193
squeezenet,ISIC_0012395,lrp,completeness,0.0
squeezenet,ISIC_0012395,lrp,non_sensitivity,
squeezenet,ISIC_0012395,occlusion,faithfulness_correlation,0.3724466562271118
squeezenet,ISIC_0012395,occlusion,pixel_flipping,310.85107421875
squeezenet,ISIC_0012395,occlusion,max_sensitivity,1.001323938369751
squeezenet,ISIC_0012395,occlusion,avg_sensitivity,0.9490811884403229
squeezenet,ISIC_0012395,occlusion,relevance_mass_accuracy,0.5464097857475281
squeezenet,ISIC_0012395,occlusion,pointing_game,1.0
squeezenet,ISIC_0012395,occlusion,sparseness,0.6476738130465736
squeezenet,ISIC_0012395,occlusion,complexity,11.165684700012207
squeezenet,ISIC_0012395,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0012395,occlusion,random_logit,0.5928880791818522
squeezenet,ISIC_0012395,occlusion,completeness,
squeezenet,ISIC_0012395,occlusion,non_sensitivity,
resnet18,ISIC_0012425,integrated_gradients,faithfulness_correlation,0.29173922538757324
resnet18,ISIC_0012425,integrated_gradients,pixel_flipping,497.4639892578125
resnet18,ISIC_0012425,integrated_gradients,max_sensitivity,1.273977518081665
resnet18,ISIC_0012425,integrated_gradients,avg_sensitivity,1.1717865467071533
resnet18,ISIC_0012425,integrated_gradients,relevance_mass_accuracy,-13.743159294128418
resnet18,ISIC_0012425,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0012425,integrated_gradients,sparseness,0.663543019331786
resnet18,ISIC_0012425,integrated_gradients,complexity,10.924077033996582
resnet18,ISIC_0012425,integrated_gradients,model_parameter_randomisation,0.46592095506604025
resnet18,ISIC_0012425,integrated_gradients,random_logit,0.9018224307836523
resnet18,ISIC_0012425,integrated_gradients,completeness,0.0
resnet18,ISIC_0012425,integrated_gradients,non_sensitivity,
resnet18,ISIC_0012425,saliency,faithfulness_correlation,-0.09127694368362427
resnet18,ISIC_0012425,saliency,pixel_flipping,552.4554443359375
resnet18,ISIC_0012425,saliency,max_sensitivity,0.8440878987312317
resnet18,ISIC_0012425,saliency,avg_sensitivity,0.8372981786727905
resnet18,ISIC_0012425,saliency,relevance_mass_accuracy,0.032538238912820816
resnet18,ISIC_0012425,saliency,pointing_game,0.0
resnet18,ISIC_0012425,saliency,sparseness,0.5260643473841813
resnet18,ISIC_0012425,saliency,complexity,11.435884475708008
resnet18,ISIC_0012425,saliency,model_parameter_randomisation,0.23329648830147434
resnet18,ISIC_0012425,saliency,random_logit,0.49682628122225064
resnet18,ISIC_0012425,saliency,completeness,
resnet18,ISIC_0012425,saliency,non_sensitivity,
resnet18,ISIC_0012425,gradcam,faithfulness_correlation,0.08271792531013489
resnet18,ISIC_0012425,gradcam,pixel_flipping,174.9571533203125
resnet18,ISIC_0012425,gradcam,max_sensitivity,0.6600320935249329
resnet18,ISIC_0012425,gradcam,avg_sensitivity,0.5085645586252212
resnet18,ISIC_0012425,gradcam,relevance_mass_accuracy,0.05929889157414436
resnet18,ISIC_0012425,gradcam,pointing_game,0.0
resnet18,ISIC_0012425,gradcam,sparseness,0.3981655921849418
resnet18,ISIC_0012425,gradcam,complexity,11.65332317352295
resnet18,ISIC_0012425,gradcam,model_parameter_randomisation,
resnet18,ISIC_0012425,gradcam,random_logit,0.49157959302147486
resnet18,ISIC_0012425,gradcam,completeness,
resnet18,ISIC_0012425,gradcam,non_sensitivity,
resnet18,ISIC_0012425,deep_lift,faithfulness_correlation,0.06653787195682526
resnet18,ISIC_0012425,deep_lift,pixel_flipping,469.4604187011719
resnet18,ISIC_0012425,deep_lift,max_sensitivity,1.2257661819458008
resnet18,ISIC_0012425,deep_lift,avg_sensitivity,1.112617027759552
resnet18,ISIC_0012425,deep_lift,relevance_mass_accuracy,-25.955059051513672
resnet18,ISIC_0012425,deep_lift,pointing_game,1.0
resnet18,ISIC_0012425,deep_lift,sparseness,0.6570353981717513
resnet18,ISIC_0012425,deep_lift,complexity,11.008371353149414
resnet18,ISIC_0012425,deep_lift,model_parameter_randomisation,0.4669731068576457
resnet18,ISIC_0012425,deep_lift,random_logit,0.8329685008066984
resnet18,ISIC_0012425,deep_lift,completeness,0.0
resnet18,ISIC_0012425,deep_lift,non_sensitivity,
resnet18,ISIC_0012425,guided_backprop,faithfulness_correlation,-0.12831608951091766
resnet18,ISIC_0012425,guided_backprop,pixel_flipping,492.66943359375
resnet18,ISIC_0012425,guided_backprop,max_sensitivity,1.060859203338623
resnet18,ISIC_0012425,guided_backprop,avg_sensitivity,0.9986900210380554
resnet18,ISIC_0012425,guided_backprop,relevance_mass_accuracy,0.6651951670646667
resnet18,ISIC_0012425,guided_backprop,pointing_game,1.0
resnet18,ISIC_0012425,guided_backprop,sparseness,0.7413070289990382
resnet18,ISIC_0012425,guided_backprop,complexity,10.709830284118652
resnet18,ISIC_0012425,guided_backprop,model_parameter_randomisation,0.6171698390757203
resnet18,ISIC_0012425,guided_backprop,random_logit,0.9959105548110577
resnet18,ISIC_0012425,guided_backprop,completeness,
resnet18,ISIC_0012425,guided_backprop,non_sensitivity,
resnet18,ISIC_0012425,lrp,faithfulness_correlation,0.10414942353963852
resnet18,ISIC_0012425,lrp,pixel_flipping,647.9610595703125
resnet18,ISIC_0012425,lrp,max_sensitivity,144.15255737304688
resnet18,ISIC_0012425,lrp,avg_sensitivity,11.063817071914674
resnet18,ISIC_0012425,lrp,relevance_mass_accuracy,0.5670668482780457
resnet18,ISIC_0012425,lrp,pointing_game,0.0
resnet18,ISIC_0012425,lrp,sparseness,0.9436911842730045
resnet18,ISIC_0012425,lrp,complexity,9.034906387329102
resnet18,ISIC_0012425,lrp,model_parameter_randomisation,0.4661966330140575
resnet18,ISIC_0012425,lrp,random_logit,0.9695235142287477
resnet18,ISIC_0012425,lrp,completeness,0.0
resnet18,ISIC_0012425,lrp,non_sensitivity,
resnet18,ISIC_0012425,occlusion,faithfulness_correlation,-0.02496396377682686
resnet18,ISIC_0012425,occlusion,pixel_flipping,274.66900634765625
resnet18,ISIC_0012425,occlusion,max_sensitivity,1.3868986368179321
resnet18,ISIC_0012425,occlusion,avg_sensitivity,1.1788930654525758
resnet18,ISIC_0012425,occlusion,relevance_mass_accuracy,-2.0732059478759766
resnet18,ISIC_0012425,occlusion,pointing_game,1.0
resnet18,ISIC_0012425,occlusion,sparseness,0.45376785585370205
resnet18,ISIC_0012425,occlusion,complexity,11.56625747680664
resnet18,ISIC_0012425,occlusion,model_parameter_randomisation,0.060524200381877176
resnet18,ISIC_0012425,occlusion,random_logit,0.525682446403698
resnet18,ISIC_0012425,occlusion,completeness,
resnet18,ISIC_0012425,occlusion,non_sensitivity,
squeezenet,ISIC_0012425,integrated_gradients,faithfulness_correlation,0.10149626433849335
squeezenet,ISIC_0012425,integrated_gradients,pixel_flipping,56.75522994995117
squeezenet,ISIC_0012425,integrated_gradients,max_sensitivity,1.3857308626174927
squeezenet,ISIC_0012425,integrated_gradients,avg_sensitivity,1.2550878286361695
squeezenet,ISIC_0012425,integrated_gradients,relevance_mass_accuracy,0.1970285028219223
squeezenet,ISIC_0012425,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0012425,integrated_gradients,sparseness,0.768111580719974
squeezenet,ISIC_0012425,integrated_gradients,complexity,10.39930534362793
squeezenet,ISIC_0012425,integrated_gradients,model_parameter_randomisation,0.526029805221062
squeezenet,ISIC_0012425,integrated_gradients,random_logit,0.9192744738886599
squeezenet,ISIC_0012425,integrated_gradients,completeness,0.0
squeezenet,ISIC_0012425,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0012425,saliency,faithfulness_correlation,0.27821069955825806
squeezenet,ISIC_0012425,saliency,pixel_flipping,43.32532501220703
squeezenet,ISIC_0012425,saliency,max_sensitivity,0.9131909012794495
squeezenet,ISIC_0012425,saliency,avg_sensitivity,0.890631914138794
squeezenet,ISIC_0012425,saliency,relevance_mass_accuracy,0.04960513859987259
squeezenet,ISIC_0012425,saliency,pointing_game,1.0
squeezenet,ISIC_0012425,saliency,sparseness,0.5834790794834477
squeezenet,ISIC_0012425,saliency,complexity,11.303884506225586
squeezenet,ISIC_0012425,saliency,model_parameter_randomisation,0.3317289329412573
squeezenet,ISIC_0012425,saliency,random_logit,0.5096359193594608
squeezenet,ISIC_0012425,saliency,completeness,
squeezenet,ISIC_0012425,saliency,non_sensitivity,
squeezenet,ISIC_0012425,gradcam,faithfulness_correlation,-0.0021175649017095566
squeezenet,ISIC_0012425,gradcam,pixel_flipping,208.6683807373047
squeezenet,ISIC_0012425,gradcam,max_sensitivity,0.798048198223114
squeezenet,ISIC_0012425,gradcam,avg_sensitivity,0.6311065703630447
squeezenet,ISIC_0012425,gradcam,relevance_mass_accuracy,0.0837358832359314
squeezenet,ISIC_0012425,gradcam,pointing_game,1.0
squeezenet,ISIC_0012425,gradcam,sparseness,0.5324282176266293
squeezenet,ISIC_0012425,gradcam,complexity,11.441143035888672
squeezenet,ISIC_0012425,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0012425,gradcam,random_logit,0.4840438710485613
squeezenet,ISIC_0012425,gradcam,completeness,
squeezenet,ISIC_0012425,gradcam,non_sensitivity,
squeezenet,ISIC_0012425,deep_lift,faithfulness_correlation,0.011526876129209995
squeezenet,ISIC_0012425,deep_lift,pixel_flipping,67.1009521484375
squeezenet,ISIC_0012425,deep_lift,max_sensitivity,1.1683214902877808
squeezenet,ISIC_0012425,deep_lift,avg_sensitivity,1.1173851013183593
squeezenet,ISIC_0012425,deep_lift,relevance_mass_accuracy,0.06321721524000168
squeezenet,ISIC_0012425,deep_lift,pointing_game,1.0
squeezenet,ISIC_0012425,deep_lift,sparseness,0.7539262252098499
squeezenet,ISIC_0012425,deep_lift,complexity,10.601761817932129
squeezenet,ISIC_0012425,deep_lift,model_parameter_randomisation,0.4885649749313604
squeezenet,ISIC_0012425,deep_lift,random_logit,0.9022062138229976
squeezenet,ISIC_0012425,deep_lift,completeness,0.0
squeezenet,ISIC_0012425,deep_lift,non_sensitivity,
squeezenet,ISIC_0012425,guided_backprop,faithfulness_correlation,-0.043825797736644745
squeezenet,ISIC_0012425,guided_backprop,pixel_flipping,49.4926643371582
squeezenet,ISIC_0012425,guided_backprop,max_sensitivity,0.9809163212776184
