model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0014792,-0.31270001780487483,-0.09247328203078051,0.0870089885946443,0.04967812943886037,0.0870089885946443,occlusion,gradcam
resnet18,ISIC_0014796,-0.2491628825517799,-0.0730887888300603,0.23470865848331934,0.23470865848331934,0.038267884545598645,occlusion,gradcam
resnet18,ISIC_0014798,-0.046487068947100495,-0.035732900629160166,0.25194457211206567,0.08056525530238537,0.25194457211206567,occlusion,gradcam
resnet18,ISIC_0014800,0.01524251805263066,0.16244433899008923,0.3445671629333006,0.3445671629333006,0.22800803249020316,occlusion,gradcam
resnet18,ISIC_0014807,-0.18626349439549758,-0.057070593142639355,0.43198992801876257,0.43198992801876257,0.13542470088673628,occlusion,gradcam
resnet18,ISIC_0014814,0.10059724251437899,-0.04034358274329199,0.1948446840745602,-0.20491620118253615,0.1948446840745602,occlusion,gradcam
resnet18,ISIC_0014815,0.24221104051050363,0.11462488863234323,0.42023423365200047,0.22485198835567893,0.42023423365200047,occlusion,gradcam
resnet18,ISIC_0014820,0.12746836908204315,-0.04700858682115321,0.15559075360520463,-0.0394628053645692,0.15559075360520463,occlusion,gradcam
resnet18,ISIC_0014822,0.05002692712126695,0.015636242283855382,0.12256896991601109,0.07646063198896348,0.10193862633008932,occlusion,gradcam
resnet18,ISIC_0014826,-0.29210185298237945,-0.07217024851327766,0.2597832137546614,0.2597832137546614,0.1257121667542263,occlusion,gradcam
resnet18,ISIC_0014833,0.07394165055273463,0.19829974021535612,0.4435718975698468,0.4435718975698468,0.15527621276599252,occlusion,gradcam
resnet18,ISIC_0014835,-0.1027933751794871,-0.006436049214801267,0.33517507063599744,0.2969491956070982,0.1140840620975322,occlusion,gradcam
resnet18,ISIC_0014844,0.016047101896323173,0.04978948251698046,0.2891864550876975,0.1125838201596937,0.2891864550876975,occlusion,gradcam
resnet18,ISIC_0014853,0.001435895582218508,-0.14965307547581921,0.09430929392680507,-0.09601927708848448,0.0233125874062203,occlusion,gradcam
